date,comment,1_num,1_score,2_num,2_score,3_num,3_score,4_num,4_score,5_num,5_score,6_num,6_score,7_num,7_score,8_num,8_score
2023-09-30,130.0,0.0,0.0,2.0,-1.62655696215992,2.0,0.9244333377777775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41599445061728335,1.0,0.05301614308012442
2023-10-01,515.0,0.0,0.0,2.0,0.7665357461734581,0.0,0.0,1.0,0.5622499986979167,4.0,1.6456000071999997,2.0,0.9974,0.0,0.0,0.0,0.0
2023-10-02,1122.0,2.0,-0.7521206093086568,3.0,0.38048774144085507,3.0,-0.7550610671913622,0.0,0.0,1.0,0.3890805103418558,6.0,1.7313668086110718,5.0,2.4755667158555457,2.0,0.878250009999999
2023-10-03,955.0,6.0,1.736769210798996,2.0,-0.22143336888887233,4.0,2.1954588461874804,0.0,0.0,8.0,-0.11319108168980568,1.0,0.28881765916954943,2.0,0.8598462203940407,1.0,0.2002722325102877
2023-10-04,2485.0,9.0,2.71796081454059,4.0,-0.5043888878230082,2.0,-0.4208303287013938,2.0,-0.9044,11.0,-6.231044613381685,3.0,0.07187733102393001,1.0,0.25717258740894877,5.0,0.8681817234819429
2023-10-05,1596.0,4.0,1.8137857134789541,0.0,0.0,2.0,0.4430555737801286,0.0,0.0,7.0,-2.6720419018512427,4.0,2.5222213787755146,6.0,3.4030285358163277,3.0,1.7459022122814125
2023-10-06,1622.0,5.0,0.9043262784580363,1.0,0.7240999375000157,10.0,1.7185751939371614,0.0,0.0,1.0,-0.007049940000012023,4.0,2.087349239481458,1.0,0.09040003124999604,3.0,-0.12932444944606653
2023-10-07,1931.0,4.0,1.876463644800275,2.0,0.8752,8.0,-0.0653135733731951,0.0,0.0,1.0,0.41396667361111056,0.0,0.0,3.0,1.1892000299999972,0.0,0.0
2023-10-08,1115.0,3.0,0.2591650405479736,4.0,-2.158571211096983,1.0,0.7305833255555558,0.0,0.0,1.0,0.6564666555555563,2.0,0.8442428673469381,4.0,1.7867976339197127,2.0,0.5064763360249298
2023-10-09,1981.0,2.0,-1.3182478452407054,9.0,-3.8840768969239146,3.0,-0.41564948625050047,1.0,-0.3112833888888704,4.0,-3.2432290030019786,6.0,1.4912096451247066,2.0,-0.2508285507015319,2.0,1.0258690508314428
2023-10-10,1191.0,5.0,1.19244861006343,9.0,-3.873033287206687,8.0,1.6897487441306918,0.0,0.0,4.0,0.8959999900000006,7.0,1.1824312036488167,4.0,1.9374819384168571,7.0,-0.3245506004026014
2023-10-11,1968.0,7.0,2.0580232276741874,7.0,-3.718299381950353,4.0,1.8155554939677592,0.0,0.0,5.0,0.7478000024999999,5.0,3.1365332337963086,7.0,4.16964992208334,7.0,2.0850386329927497
2023-10-12,1779.0,2.0,-0.04298647348829587,3.0,0.09053354444439982,9.0,1.9686427714175116,6.0,-0.2688999200000054,4.0,-0.5486557417820388,4.0,0.8836500452083291,2.0,0.9937,3.0,0.32375875163769036
2023-10-13,1753.0,5.0,2.5460787542326724,9.0,-1.2852119316114403,5.0,-1.039028460580136,1.0,-0.9951495000005,4.0,0.12300556938271479,6.0,2.298133055555731,3.0,1.4529999999999998,3.0,0.3963960473553918
2023-10-14,1733.0,0.0,0.0,3.0,-0.8077261179138422,8.0,-4.6906584509130465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-15,312.0,3.0,1.527114684197668,1.0,-0.6544237947845812,1.0,0.34107609357277857,1.0,-0.13588694234404594,0.0,0.0,0.0,0.0,1.0,0.3736000078124995,4.0,1.0457500234374986
2023-10-16,1846.0,6.0,1.2977011541268875,9.0,-2.4002919422325686,4.0,0.9613011876291289,0.0,0.0,2.0,1.5918994843755019,5.0,2.2107556813271207,6.0,3.5303949039906914,4.0,1.8466187638112064
2023-10-17,1292.0,4.0,1.2785058529658504,9.0,-2.890985468681837,1.0,0.48023148216735256,2.0,1.2264428217474543,5.0,1.065793850617803,6.0,2.1050126179086424,6.0,3.5293831633333883,4.0,2.0584944408487655
2023-10-18,2214.0,11.0,3.7992880708879087,7.0,-1.6625793785257714,7.0,2.5716031309073095,0.0,0.0,6.0,1.6567487347961856,5.0,1.0037348207450287,8.0,5.322403734135662,4.0,1.8036494969770085
2023-10-19,716.0,5.0,-0.13914085190083114,4.0,-2.032353725776641,5.0,2.2366690564882132,0.0,0.0,3.0,0.8856581390527585,2.0,0.9182421123290333,3.0,1.001524758518651,3.0,0.6557513454596913
2023-10-20,1194.0,6.0,1.856519160804965,5.0,-2.5782543986104063,6.0,1.7400948276264059,1.0,-0.3864804243856337,5.0,-0.846905289506496,4.0,0.9844009799990021,1.0,0.697799980000002,5.0,2.367469270936793
2023-10-21,2123.0,0.0,0.0,2.0,-0.11353332259259341,4.0,-2.5162760467611864,1.0,0.27286765916954947,1.0,0.1998863760330567,2.0,-0.05069975000006233,2.0,0.41354450617283256,0.0,0.0
2023-10-22,451.0,2.0,0.957364611453097,0.0,0.0,1.0,0.2854333518518498,1.0,0.3586153934911236,0.0,0.0,1.0,0.3586153934911236,2.0,0.2744158934906236,1.0,0.4923
2023-10-23,1327.0,7.0,-0.9433195506906522,4.0,0.3345805775438925,6.0,-1.9109782005170588,0.0,0.0,4.0,1.3439148128085585,3.0,0.11665308282317549,8.0,4.801102161425379,5.0,2.30301463247334
2023-10-24,653.0,4.0,2.6906190062188236,4.0,-1.8674688246796274,1.0,0.05671669555555359,0.0,0.0,4.0,-0.6055484642128364,6.0,1.999010058754156,11.0,5.914956631254953,4.0,-1.052724084940345
2023-10-25,928.0,6.0,0.1215287027162002,3.0,-1.3711926564542898,6.0,1.1779535956806242,0.0,0.0,5.0,-2.4723275913580545,4.0,2.9078665911458406,6.0,1.600242391408786,5.0,0.34071455439864895
2023-10-26,1364.0,2.0,-0.316049940000012,1.0,0.42717143367346905,5.0,2.2050701453968022,0.0,0.0,1.0,0.6850499882812506,2.0,0.5455171111106296,8.0,-1.6341941670120983,3.0,0.34804678055385235
2023-10-27,923.0,5.0,2.006666533224072,4.0,-1.189333202592618,3.0,0.6544401654592557,1.0,0.5663785663265309,5.0,2.4116792282947492,3.0,1.615783317777779,4.0,2.245223322889673,5.0,2.6954263602363877
2023-10-28,506.0,1.0,0.6858499882812508,2.0,-0.5729570278446567,5.0,0.37474877119500694,0.0,0.0,1.0,0.7830642653061239,0.0,0.0,1.0,0.8452038195266293,3.0,1.8729300111420488
2023-10-29,113.0,2.0,1.6614351989800928,0.0,0.0,1.0,0.40649091322314035,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.702285734693876,3.0,-0.5600887506269485
2023-10-30,2.0,2.0,-0.07031724032699149,0.0,0.0,1.0,0.41002143367346905,0.0,0.0,1.0,-0.9075666319444473,0.0,0.0,1.0,-0.08419950000049997,0.0,0.0
